idiom_id,sense_number,register,region,definitions,version,created_at,updated_at,idiom,meaning_id
es_unspecified_0561,2,"[""colloquial""]","[""Spain"",""Latin America""]","[""To saddle oneself or someone else with an onerous burden, task, or obligation that is undesirable or unfair.""]",1,2025-11-15 05:22:42.962221,2025-11-15 05:22:43.145595,cargar el muerto,93695f79-06fe-4992-b6a7-76b90d96dc3a
es_unspecified_1888,2,"[""neutral""]","[""Spain""]","[""To go directly to the main mass, bulk, or most significant part of something, bypassing minor details.""]",1,2025-11-15 05:22:44.444977,2025-11-15 05:22:44.583114,ir al bulto,936b3fe9-0133-4d6f-a718-49c573ca328c
es_unspecified_2409,1,"[""neutral"",""euphemistic"",""figurative""]","[""Spain"",""Latin America""]","[""To die; to pass away (euphemistic expression implying transition to a better existence).""]",1,2025-11-15 05:22:44.930173,2025-11-15 05:22:45.052926,pasar a mejor vida,936fc562-051f-416a-9bc1-81469f2daed1
es_unspecified_0407,1,"[""colloquial"",""slang"",""vulgar""]","[""Spain""]","[""To make a sexual or amorous advance; to attempt physical intimacy or make a pass at someone."",""To move in close to initiate romantic or sexual contact.""]",1,2025-11-15 05:22:42.95959,2025-11-15 05:22:43.145595,arrimar la cebolleta,9375a2ad-bc81-46d6-b939-c32b4c607e52
es_unspecified_1581,2,"[""colloquial"",""emphatic""]","[""Spain"",""Latin America""]","[""Used with a negative to express strong refusal or denial; 'certainly not' or 'by no means' (commonly appears as 'no faltaría más').""]",1,2025-11-15 05:22:44.167062,2025-11-15 05:22:44.303969,faltaría más,93ba26ff-bc9d-47ff-b216-37b51a5401ae
es_unspecified_3002,1,"[""neutral""]","[""Spain"",""Latin America""]","[""To have a feather; literally, to possess a feather or plume.""]",1,2025-11-15 05:22:45.660043,2025-11-15 05:22:45.784869,tener pluma,93bad9c0-5c6b-400b-8d71-38241b4f5a0b
es_unspecified_1391,2,"[""neutral"",""technical"",""culinary""]","[""All Spanish-speaking regions""]","[""Contained within a mixture or vessel used in a production process (for example, bones or materials placed in a pot as part of manufacturing or processing).""]",1,2025-11-15 05:22:44.164099,2025-11-15 05:22:44.303969,en olla,93c58cd2-0b72-4df7-97ea-0cccdb37cdf2
es_unspecified_0280,1,"[""figurative"",""neutral""]","[""General Spanish""]","[""To shorten or bring to an end a series of attempts, challenges, or advances; to deprive further efforts of opportunity or duration."",""To curtail subsequent offers or initiatives so that they cannot continue or develop.""]",1,2025-11-15 05:22:42.957148,2025-11-15 05:22:43.145595,acortar envites,93ceb28b-1081-4040-917a-5f014112192f
es_unspecified_1048,2,"[""neutral"",""colloquial""]","[""General Spanish""]","[""Derived from rumor or secondhand accounts; not firsthand or independently verified information.""]",1,2025-11-15 05:22:43.587358,2025-11-15 05:22:43.752245,de oídas,93d4c1e6-8f6e-4827-953e-c6aa7a57ee8a
es_unspecified_2933,1,"[""neutral""]","[""Spain"",""Latin America"",""general Spanish""]","[""Literal: to sweat through one’s shirt while exerting oneself physically.""]",1,2025-11-15 05:22:45.432989,2025-11-15 05:22:45.560645,sudar la camiseta,93e18d06-ea32-4b3c-a042-6e1ee90ebd3a
es_unspecified_2395,1,"[""neutral""]","[""All Spanish-speaking regions""]","[""To stop a car or other vehicle; to bring vehicular motion to a halt.""]",1,2025-11-15 05:22:44.929904,2025-11-15 05:22:45.052926,parar el carro,93ee72fc-6229-4435-b083-6faeda47ca20
es_unspecified_1000,2,"[""colloquial"",""informal"",""slang""]","[""Spain"",""Latin America""]","[""Illicitly or unofficially; in a way that circumvents rules, regulations, or payment (e.g., selling, supplying, or inserting items 'under the table')."",""Used attributively to describe an object, place, or transaction that is clandestine, unauthorized, or done off the record.""]",1,2025-11-15 05:22:43.586512,2025-11-15 05:22:43.752245,de extranjis,93fd4e57-bd61-4472-a5e3-231ca3738733
es_unspecified_2975,2,"[""informal"",""colloquial""]","[""Spain"",""Latin America""]","[""To dote on, pamper, or treat someone with excessive care and attention; to wait on someone hand and foot.""]",1,2025-11-15 05:22:45.659495,2025-11-15 05:22:45.784869,tener en palmitas,94147aeb-70bf-418b-abe3-8c68060c7c1a
es_unspecified_1069,2,"[""neutral""]","[""All Spanish-speaking regions""]","[""Proper-noun or brand-derived usage referring to a product name that may be applied to refer to that specific product or similar items (for example, a named line of garments or toiletries).""]",1,2025-11-15 05:22:43.587782,2025-11-15 05:22:43.752245,de pitiminí,9415bd3a-ac33-4b05-9e59-3a7344c48b39
es_unspecified_2552,1,"[""formal"",""technical""]","[""Spain"",""Latin America""]","[""To place an object or spacecraft into orbit around a celestial body; to launch into orbit.""]",1,2025-11-15 05:22:45.156647,2025-11-15 05:22:45.315923,poner en órbita,9415d40e-fc83-46c5-8140-45d07a05bcd3
es_unspecified_0869,1,"[""neutral"",""formal""]","[""Spain"",""Latin America"",""General""]","[""To kill; to cause the death of a person or animal."",""To put to death, whether deliberately or as the result of an action.""]",1,2025-11-15 05:22:43.583911,2025-11-15 05:22:43.752245,dar muerte,941f91a6-667b-4e4b-81f1-d27028f410ed
es_unspecified_0613,3,"[""vulgar"",""colloquial""]","[""Spain"",""Latin America""]","[""A term denoting courage, boldness, or audacity ('guts')."",""Used to praise or criticize someone's daring, bravery, or shamelessness, depending on context.""]",1,2025-11-15 05:22:43.267104,2025-11-15 05:22:43.458803,cojones,9430a4ca-cfda-4836-afd6-71444bdbe83c
es_unspecified_1963,2,"[""colloquial"",""informal""]","[""Spain"",""Latin America (known in some areas)""]","[""A harsh reprimand, heavy sanction, or severe consequence (used figuratively to denote punitive treatment that may be physical or non‑physical).""]",1,2025-11-15 05:22:44.690468,2025-11-15 05:22:44.824217,la del pulpo,943eec1f-7f5b-4234-9bc0-e7b45b226d73
es_unspecified_2372,2,"[""neutral""]","[""General Spanish""]","[""A regular, everyday occurrence or routine matter; something commonplace or habitual.""]",1,2025-11-15 05:22:44.929452,2025-11-15 05:22:45.052926,pan de cada día,943fabd4-b0cd-461c-8cbe-4fb35fd12351
es_unspecified_0450,2,"[""colloquial"",""informal""]","[""Spain"",""Latin America""]","[""To be extremely enthusiastic about or eager for something; to admire intensely.""]",1,2025-11-15 05:22:42.960377,2025-11-15 05:22:43.145595,beber los vientos,9443f7bb-8cfb-4599-b6cb-42edbdb0fa0a
es_unspecified_3009,1,"[""neutral""]","[""Spain"",""Latin America""]","[""Literal: to have cloth or fabric in one's possession.""]",1,2025-11-15 05:22:45.660184,2025-11-15 05:22:45.784869,tener tela,94492aa3-0543-4a09-9282-647deab49739
es_unspecified_2349,1,"[""neutral"",""medical"",""literal""]","[""Spain"",""Latin America""]","[""Literal: the anatomical right eye of a person or animal.""]",1,2025-11-15 05:22:44.92897,2025-11-15 05:22:45.052926,ojo derecho,94494ea0-ba12-4bc5-b733-35d906d38074
es_unspecified_2818,1,"[""colloquial"",""informal""]","[""Spain"",""parts of Latin America""]","[""Figurative: an expression of agreement or acceptance meaning 'all right,' 'it's a deal,' or 'that's settled.'""]",1,2025-11-15 05:22:45.430724,2025-11-15 05:22:45.560645,sale y vale,94523dc0-e723-469d-876a-17f6771e4c2d
es_unspecified_0853,1,"[""colloquial"",""informal""]","[""Spain"",""Latin America""]","[""To pester, nag, or bother someone persistently; to be a continual annoyance through repeated complaints, demands, or tedious talk.""]",1,2025-11-15 05:22:43.271431,2025-11-15 05:22:43.458803,dar la tabarra,9455b581-f437-4587-932f-2402f29ae0e7
es_unspecified_0993,1,"[""neutral""]","[""All Spanish""]","[""During the daytime; in the hours of daylight (as opposed to night)."",""Used adverbially to indicate that an action or state occurs by day (e.g., 'works by day, studies by night').""]",1,2025-11-15 05:22:43.586363,2025-11-15 05:22:43.752245,de día,945f9fa2-332b-4e59-99be-77df91c8eadb
es_unspecified_0269,2,"[""neutral""]","[""Spain"",""Latin America""]","[""To open a door; a reduced or colloquial form of 'abrir la puerta' used in speech, signage, or commands.""]",1,2025-11-15 05:22:42.476458,2025-11-15 05:22:42.802978,abrir puerta,94621a72-8bf7-4212-a08b-5ed194f97e22
es_unspecified_2139,2,"[""informal"",""colloquial"",""pejorative"",""ironic""]","[""Spain"",""Latin America (occasional)""]","[""Figurative expression meaning 'to feign piety or righteousness' or 'to act sanctimonious,' used critically to describe hypocritical moral posturing.""]",1,2025-11-15 05:22:44.693816,2025-11-15 05:22:44.824217,mear agua bendita,9465e98f-4890-4b14-844e-6f724781bb4c
es_unspecified_2311,2,"[""informal"",""colloquial""]","[""Spain"",""Latin America""]","[""Figuratively: to be not so serious, important, or remarkable; used to downplay a situation, event, or quality, implying that it does not deserve excessive concern or praise.""]",1,2025-11-15 05:22:44.92808,2025-11-15 05:22:45.052926,no ser para tanto,94674473-4317-4488-a901-77bdf98421bb
es_unspecified_0415,1,"[""neutral"",""colloquial""]","[""Spain"",""Latin America""]","[""An unresolved matter, task, or obligation that remains to be done or completed."",""A personal or collective shortcoming or unfinished issue that requires attention or resolution.""]",1,2025-11-15 05:22:42.959726,2025-11-15 05:22:43.145595,asignatura pendiente,946b3ba4-7761-42ac-aa93-0d58a75d26cb
es_unspecified_0645,2,"[""vulgar"",""colloquial"",""informal""]","[""Spain"",""Latin America""]","[""To be left looking foolish, embarrassed, or humiliated; to end up in a bad or awkward situation socially or reputationally.""]",1,2025-11-15 05:22:43.267604,2025-11-15 05:22:43.458803,como el culo,9472171b-81f6-419c-bd06-814f35a5f3d2
es_unspecified_3033,2,"[""colloquial"",""informal""]","[""Spain"",""Latin America""]","[""To attempt to pick someone up or to flirt; to make a romantic or sexual advance toward another person.""]",1,2025-11-15 05:22:45.660751,2025-11-15 05:22:45.784869,tirar la caña,94735091-3ace-44ed-a1bb-ded4c55d40ec
es_unspecified_0506,2,"[""neutral""]","[""Spain"",""Latin America""]","[""to cause physical discomfort or illness (especially stomach upset or indigestion)""]",1,2025-11-15 05:22:42.961253,2025-11-15 05:22:43.145595,caer mal,947cbd8d-43b7-4553-990d-7aace2da465a
es_unspecified_2551,1,"[""neutral""]","[""Spain"",""Latin America""]","[""To start a machine, engine, or vehicle; to set in motion a mechanical device.""]",1,2025-11-15 05:22:45.156607,2025-11-15 05:22:45.315923,poner en marcha,947f6e9a-518c-4acb-8749-a754183dfb87
es_unspecified_1369,2,"[""neutral"",""colloquial""]","[""General Spanish""]","[""Present at or taking part in public events, performances, or official ceremonies (used with 'funciones' meaning events or performances)."",""Performing duties or functions (emphasizing the act of carrying out assigned tasks).""]",1,2025-11-15 05:22:43.871825,2025-11-15 05:22:44.031553,en funciones,9493e66b-8d90-499e-a011-3db1d1913086
es_unspecified_2453,1,"[""neutral""]","[""Spain"",""Latin America""]","[""To attach or sew sleeves to a garment; to affix sleeve pieces in tailoring or mending.""]",1,2025-11-15 05:22:44.931078,2025-11-15 05:22:45.052926,pegar las mangas,949933fd-0e06-4d10-9aee-a45140971724
es_unspecified_2558,1,"[""neutral"",""colloquial""]","[""General""]","[""to set or lay the table by arranging dishes, utensils, glasses, and other items in preparation for a meal.""]",1,2025-11-15 05:22:45.156802,2025-11-15 05:22:45.315923,poner la mesa,94a718f7-4ee5-4e53-ae78-345326c269bb
es_unspecified_3013,2,"[""vulgar"",""literal""]","[""Spain"",""Latin America""]","[""literally, to have one’s testicles (used as a crude reference to male genitalia; typically employed only in literal or emphatic contexts).""]",1,2025-11-15 05:22:45.660273,2025-11-15 05:22:45.784869,tenerlos bien puestos,94aa5c12-631a-4d44-82bc-08b84ee334ee
es_unspecified_0112,1,"[""colloquial"",""regional"",""rare""]","[""Spain"",""Regional/uncertain""]","[""A rare or playful nonsensical intensifier; used informally to emphasize manner or degree, meaning varying by context and often lacking a fixed literal sense.""]",1,2025-11-15 05:22:42.474008,2025-11-15 05:22:42.802978,"a lo bóbilis, bóbilis",94c7160b-340d-4b5a-8f39-cfcecb1f0081
es_unspecified_0769,1,"[""neutral"",""literary""]","[""Spain"",""Latin America""]","[""The classical cornucopia, a mythological horn that symbolizes abundance and prosperity.""]",1,2025-11-15 05:22:43.269917,2025-11-15 05:22:43.458803,cuerno de la abundancia,94cc256c-45bc-4042-bf07-f00051d96b19
es_unspecified_2937,1,"[""neutral""]","[""Spain"",""Latin America""]","[""To sweat it; literal sense of physically sweating something (rare, literal use).""]",1,2025-11-15 05:22:45.433084,2025-11-15 05:22:45.560645,sudársela,94d051c5-ac8a-40f4-86bd-14a04fdbdf7f
es_unspecified_0619,2,"[""vulgar"",""offensive"",""colloquial""]","[""Pan-Hispanic""]","[""A coarse, insulting expression used to dismiss, provoke, or show contempt toward someone; equivalent to 'fuck you' or 'screw you' in tone."",""An exclamation of scorn, disbelief, or defiance used to silence or rebuke another person.""]",1,2025-11-15 05:22:43.267205,2025-11-15 05:22:43.458803,cómeme el coño,94edafac-54df-40a1-b062-d49466d3c37b
es_unspecified_0868,3,"[""neutral""]","[""Spain"",""Latin America""]","[""To make multiple attempts, maneuvers, or rounds of effort in order to achieve or resolve something.""]",1,2025-11-15 05:22:43.583902,2025-11-15 05:22:43.752245,dar mil vueltas,94fe1456-4203-4d0c-87f0-ec687f89a602
es_unspecified_0531,1,"[""informal"",""rude""]","[""Spain"",""Latin America""]","[""To order or force someone to be quiet; to tell someone to stop speaking in a blunt or harsh manner.""]",1,2025-11-15 05:22:42.961715,2025-11-15 05:22:43.145595,callar la boca,95058dce-c596-4318-995e-2ff17f8c3bf4
es_unspecified_1559,1,"[""colloquial"",""informal""]","[""Spain"",""Latin America""]","[""To appear or feel very fresh, healthy, or invigorated."",""To be composed and untroubled.""]",1,2025-11-15 05:22:44.166742,2025-11-15 05:22:44.303969,estar más fresco que una rosa,951dd2dd-cf6c-44e3-a2bb-da9ce89f3e08
es_unspecified_0900,5,"[""informal""]","[""Spain"",""Latin America""]","[""To take a spin, ride, or short circuit trip in a vehicle or craft (to go for a spin).""]",1,2025-11-15 05:22:43.584528,2025-11-15 05:22:43.752245,dar vueltas,95293d21-26d2-4245-bf11-46bbfd50b1a0
es_unspecified_1619,1,"[""neutral""]","[""Spain"",""Latin America"",""General""]","[""To earn a living; to obtain the money necessary for one's support through work, trade, or regular activity."",""To support oneself (and, by extension, one's family) financially by means of employment, profession, or business.""]",1,2025-11-15 05:22:44.167757,2025-11-15 05:22:44.303969,ganarse la vida,953bf958-0ef7-4ede-8fa2-9449f94bc4cf
es_unspecified_1839,1,"[""colloquial"",""slang""]","[""Argentina"",""Uruguay"",""Latin America"",""Spain (informal)""]","[""Completely exhausted or worn out physically."",""Extremely tired to the point of collapse.""]",1,2025-11-15 05:22:44.44417,2025-11-15 05:22:44.583114,hecho pelota,9541cbe6-1593-4149-86c3-f6dcd2cc3abd
es_unspecified_0282,1,"[""formal"",""literary""]","[""General Spanish""]","[""Immediately afterward; at once; without delay — used to indicate that an action follows directly on another.""]",1,2025-11-15 05:22:42.957245,2025-11-15 05:22:43.145595,acto continuo,954affab-ca80-41c0-95d6-a7effffbd457
es_unspecified_2579,3,"[""neutral"",""colloquial""]","[""Spain"",""Latin America""]","[""To change color to green or to become green, used for objects or people (for example, a traffic light turning green or a person looking pale or envious).""]",1,2025-11-15 05:22:45.157574,2025-11-15 05:22:45.315923,poner verde,955518bf-e345-4218-8d07-2b0a43a6795b
es_unspecified_1981,1,"[""neutral"",""informal""]","[""General""]","[""A colloquial way to refer to one thousand five hundred units (1,500), commonly used with an implied noun such as currency, items, or people.""]",1,2025-11-15 05:22:44.69091,2025-11-15 05:22:44.824217,las mil y quinientas,955f775d-7fb2-4e79-a58d-2f0fb7a291f5
